,player_id,name,steamid,profileurl,loccountrycode,is_contributor,estimate_mmr,solo_competetive_rank,leaderboard_rank,steam_id
0,88470,Tzy丶,,https://steamcommunity.com/id/misterdurst69/,CN,False,6584.0,7618,53,76561197960354198
1,639740,YrikGood,,https://steamcommunity.com/id/YrikGood/,BY,False,3236.0,,,76561197960905468
2,1296625,Newsham,,https://steamcommunity.com/id/Newsham/,US,False,5711.0,6935,168,76561197961562353
3,1400303,swag-,,https://steamcommunity.com/profiles/76561197961666031/,,False,5848.0,,260,76561197961666031
4,1470116,Eric 복수,,https://steamcommunity.com/id/CoolCoolInaMo/,PH,False,3116.0,,,76561197961735844
5,3916428,EGM,,https://steamcommunity.com/profiles/76561197964182156/,,False,7275.0,7470,,76561197964182156
6,3940262,March,,https://steamcommunity.com/id/March8/,,False,7358.0,6290,253,76561197964205990
7,4281729,syndereN,,https://steamcommunity.com/profiles/76561197964547457/,DK,False,6179.0,,476,76561197964547457
8,5150808,fn`,,https://steamcommunity.com/id/he110dota/,,False,7199.0,,68,76561197965416536
9,6103402,solen,,https://steamcommunity.com/profiles/76561197966369130/,DK,False,6505.0,6187,1227,76561197966369130
10,6199147,davy,,https://steamcommunity.com/profiles/76561197966464875/,CH,False,5481.0,7042,2244,76561197966464875
11,6922000,pieliedie,,https://steamcommunity.com/profiles/76561197967187728/,,False,7430.0,7600,295,76561197967187728
12,7910302,pandaego,,https://steamcommunity.com/id/pandaego0/,,False,5909.0,6766,276,76561197968176030
13,8591574,Durp Durp,,https://steamcommunity.com/profiles/76561197968857302/,US,False,5176.0,6179,2049,76561197968857302
14,8712306,Trixi,,https://steamcommunity.com/profiles/76561197968978034/,FI,False,6426.0,8078,517,76561197968978034
15,8817047,PetoGilnor,,https://steamcommunity.com/profiles/76561197969082775/,,False,4045.0,3867,,76561197969082775
16,9403474,yamich,,https://steamcommunity.com/id/1112331131/,IN,False,6894.0,7868,99,76561197969669202
17,10366616,Sneyking,,https://steamcommunity.com/profiles/76561197970632344/,,False,7764.0,8944,50,76561197970632344
18,10511872,The Bleeper,,https://steamcommunity.com/profiles/76561197970777600/,,False,5862.0,,,76561197970777600
19,10516239,uu,,https://steamcommunity.com/id/catsansansan/,SG,False,4790.0,,4430,76561197970781967
20,11550182,VANSKOR,,https://steamcommunity.com/id/vanskor/,RU,False,6727.0,7827,410,76561197971815910
21,11865327,Nix,,https://steamcommunity.com/id/nixjke/,,False,6535.0,7713,577,76561197972131055
22,12231202,LIMMP,,https://steamcommunity.com/profiles/76561197972496930/,,False,7782.0,9402,1,76561197972496930
23,12335314,Stormcode,,https://steamcommunity.com/id/xexos/,US,False,4015.0,3998,4834,76561197972601042
24,12391689,rmape,,https://steamcommunity.com/id/redhama/,FI,False,5918.0,6826,616,76561197972657417
25,12692042,Accell,,https://steamcommunity.com/profiles/76561197972957770/,RU,False,6076.0,5404,462,76561197972957770
26,14067214,TheBloodySky,,https://steamcommunity.com/profiles/76561197974332942/,DE,False,5851.0,6010,162,76561197974332942
27,15272141,xiaofeng,,https://steamcommunity.com/id/FENGSHI123/,CN,False,5106.0,6871,854,76561197975537869
28,16317795,PAADA,,https://steamcommunity.com/id/PAADA/,US,False,5139.0,5807,1114,76561197976583523
29,16446200,Zavier,,https://steamcommunity.com/id/Zavier_NZ/,NZ,False,5721.0,5642,230,76561197976711928
30,16497807,tOfu,,https://steamcommunity.com/id/to_Ofu/,DE,False,6649.0,5912,419,76561197976763535
31,16769223,Socks,,https://steamcommunity.com/id/radiobouffon/,,False,5361.0,,1614,76561197977034951
32,16795361,Yaki,,https://steamcommunity.com/id/Yakiiii/,,False,5446.0,5834,1064,76561197977061089
33,18180970,Handsken,,https://steamcommunity.com/profiles/76561197978446698/,,False,6473.0,6648,150,76561197978446698
34,18565955,Sasquatch,,https://steamcommunity.com/id/partsasquatch/,US,False,4837.0,5101,442,76561197978831683
35,19195168,Kummisetä,,https://steamcommunity.com/id/Notah/,FI,False,5435.0,6434,4483,76561197979460896
36,19672354,N0tail,,https://steamcommunity.com/id/BigDaddyN0tail42/,DK,False,8161.0,,134,76561197979938082
37,20321748,Bamboe,,https://steamcommunity.com/profiles/76561197980587476/,FJ,False,6292.0,,272,76561197980587476
38,20356581,W A J L D,,https://steamcommunity.com/profiles/76561197980622309/,,False,5023.0,6641,4207,76561197980622309
39,20603135,^Cechi,,https://steamcommunity.com/id/Cechieaea/,CZ,False,5381.0,6762,1016,76561197980868863
40,20652618,realdivine,,https://steamcommunity.com/profiles/76561197980918346/,DK,False,5688.0,5324,3803,76561197980918346
41,21270361,qoval,,https://steamcommunity.com/profiles/76561197981536089/,,False,6518.0,6215,143,76561197981536089
42,21289303,Black^,,https://steamcommunity.com/profiles/76561197981555031/,,False,6519.0,,169,76561197981555031
43,21487219,HollyWooD,,https://steamcommunity.com/id/74325/,NO,False,3054.0,3261,,76561197981752947
44,21604967,`whiteBeard,,https://steamcommunity.com/profiles/76561197981870695/,US,False,5710.0,,768,76561197981870695
45,23589642,HoviteY,,https://steamcommunity.com/profiles/76561197983855370/,,False,5707.0,6761,510,76561197983855370
46,23883296,NoiA,,https://steamcommunity.com/id/asdfghjklmilfhunter89/,,False,5963.0,7004,845,76561197984149024
47,23900288,TCG,,https://steamcommunity.com/id/TCGdota/,,False,5115.0,5309,753,76561197984166016
48,24009418,Buugi,,https://steamcommunity.com/profiles/76561197984275146/,,False,7202.0,8424,234,76561197984275146
49,24935423,killa,,https://steamcommunity.com/id/3208932890985478923/,AT,False,4711.0,,2457,76561197985201151
50,25175582,Niqua,,https://steamcommunity.com/id/Niquaa/,,False,6151.0,6842,499,76561197985441310
51,25502245,gringo,,https://steamcommunity.com/id/sleisel/,,False,6596.0,7757,17,76561197985767973
52,25907144,Cr1t-,,https://steamcommunity.com/profiles/76561197986172872/,,False,7270.0,9041,31,76561197986172872
53,26316691,IllidanSTR,,https://steamcommunity.com/id/IllidanSTR/,RU,False,6829.0,7799,357,76561197986582419
54,26356855,kacor,,https://steamcommunity.com/profiles/76561197986622583/,,False,4992.0,6805,280,76561197986622583
55,26771994,JerAx,,https://steamcommunity.com/id/JerAx123/,FI,False,5936.0,,1055,76561197987037722
56,27178898,Skylark,,https://steamcommunity.com/profiles/76561197987444626/,GR,False,6875.0,7005,211,76561197987444626
57,27407710,Von Mäyrä,,https://steamcommunity.com/profiles/76561197987673438/,FI,False,4092.0,5120,5004,76561197987673438
58,28070572,Mariano,,https://steamcommunity.com/id/p4pita/,AR,False,6210.0,6522,39,76561197988336300
59,29517189,GreedoT1,,https://steamcommunity.com/profiles/76561197989782917/,,False,6001.0,,351,76561197989782917
60,29904110,B,,https://steamcommunity.com/profiles/76561197990169838/,CA,False,4279.0,,3597,76561197990169838
61,30237211,BuLba,,https://steamcommunity.com/profiles/76561197990502939/,,False,7086.0,7640,198,76561197990502939
62,30326642,FellKin,,https://steamcommunity.com/id/fellkin/,US,False,3418.0,3394,,76561197990592370
63,31456357,Kefka,,https://steamcommunity.com/profiles/76561197991722085/,SE,False,6037.0,7514,1072,76561197991722085
64,31818853,Brax,,https://steamcommunity.com/id/Howl311113311/,UM,False,7206.0,8613,42,76561197992084581
65,32095155,Karan,,https://steamcommunity.com/id/Karandota/,US,False,4657.0,5247,1073,76561197992360883
66,32995405,Wagamama,,https://steamcommunity.com/id/WagamamaW/,SE,False,5277.0,6889,778,76561197993261133
67,33122084,LezzQQ,,https://steamcommunity.com/profiles/76561197993387812/,,False,5925.0,7515,2101,76561197993387812
68,34127506,Valentine,,https://steamcommunity.com/profiles/76561197994393234/,BR,False,4544.0,6015,3056,76561197994393234
69,34322358,sQreen,,https://steamcommunity.com/id/sQreen/,,False,6258.0,,382,76561197994588086
70,34505203,MinD_ContRoL,,https://steamcommunity.com/id/MinD_ContRoL/,BG,False,8065.0,,152,76561197994770931
71,34726076,Farmer John,,https://steamcommunity.com/id/GodotAU/,AU,False,6345.0,6582,348,76561197994991804
72,35504297,LeBronDota,,https://steamcommunity.com/id/LeBrondota/,RS,False,7037.0,8058,64,76561197995770025
73,35533647,$k3tch,,https://steamcommunity.com/profiles/76561197995799375/,US,False,5444.0,6402,1081,76561197995799375
74,36343070,brink,,https://steamcommunity.com/id/brinkdota/,,False,5219.0,7143,2394,76561197996608798
75,36373315,Ϟ DjN,,https://steamcommunity.com/id/Djnaveira/,BR,False,4802.0,4412,1130,76561197996639043
76,36605156,R*,,https://steamcommunity.com/profiles/76561197996870884/,,False,4539.0,5566,,76561197996870884
77,36707044,deku,,https://steamcommunity.com/profiles/76561197996972772/,PE,False,6006.0,,,76561197996972772
78,37399177,iLLusionisT,,https://steamcommunity.com/id/xeqtr150/,RO,False,5766.0,6477,2378,76561197997664905
79,37658157,c4t,,https://steamcommunity.com/id/c4tc4tc4t/,BR,False,5830.0,5482,371,76561197997923885
80,38057824,KvH,,https://steamcommunity.com/id/Khanh_VH/,US,False,6032.0,7322,543,76561197998323552
81,38424773,Nezgrel,,https://steamcommunity.com/id/Jaken123/,SE,False,3364.0,,,76561197998690501
82,38628747,MoonMeander,,https://steamcommunity.com/id/MoonMeanderated/,CA,False,6871.0,7528,153,76561197998894475
83,39155815,DarkMen l l,,https://steamcommunity.com/profiles/76561197999421543/,CL,False,5326.0,6967,956,76561197999421543
84,39270453,Monti,,https://steamcommunity.com/profiles/76561197999536181/,RS,False,6179.0,7172,876,76561197999536181
85,39749294,Okcya,,https://steamcommunity.com/profiles/76561198000015022/,FI,False,7086.0,7390,607,76561198000015022
86,40146942,Visuder,,https://steamcommunity.com/id/06061337/,IO,False,5517.0,6003,1383,76561198000412670
87,40209325,jonassomfan,,https://steamcommunity.com/profiles/76561198000475053/,,False,6605.0,,414,76561198000475053
88,40547474,Aui_2000,,https://steamcommunity.com/id/aui_2000/,CA,False,6043.0,,261,76561198000813202
89,40551351,ikki,,https://steamcommunity.com/profiles/76561198000817079/,,False,5383.0,6002,1813,76561198000817079
90,40586005,WWD,,https://steamcommunity.com/profiles/76561198000851733/,US,False,5848.0,7532,86,76561198000851733
91,40697769,Cptn.Canuck,,https://steamcommunity.com/id/CptnCanuck/,CA,False,4780.0,6270,4337,76561198000963497
92,40805086,mellojul,,https://steamcommunity.com/profiles/76561198001070814/,UA,False,6844.0,6680,19,76561198001070814
93,41231571,s4,,https://steamcommunity.com/profiles/76561198001497299/,SE,False,7115.0,9005,458,76561198001497299
94,41470731,FLUFFNSTUFF,,https://steamcommunity.com/id/wkbrianlee/,US,False,5934.0,5957,803,76561198001736459
95,41637292,Sunlight,,https://steamcommunity.com/id/mndrn/,RU,False,6603.0,5133,197,76561198001903020
96,41843638,airu,,https://steamcommunity.com/id/airuuuuuuuuuuuuuu/,AT,False,6550.0,7738,240,76561198002109366
97,42274654,Mouse,,https://steamcommunity.com/profiles/76561198002540382/,NL,False,4414.0,,,76561198002540382
98,42989814,13abyKnight,,https://steamcommunity.com/id/13516634234246/,DK,False,6501.0,8133,346,76561198003255542
99,43138430,Burnit,,https://steamcommunity.com/profiles/76561198003404158/,,False,4602.0,5580,,76561198003404158
100,43276219,EternaLEnVy,,https://steamcommunity.com/profiles/76561198003541947/,,False,6924.0,8031,30,76561198003541947
101,43401453,g0g1,,https://steamcommunity.com/profiles/76561198003667181/,,False,6211.0,5829,,76561198003667181
102,43619695,HeStEJoE-RoTTeN,,https://steamcommunity.com/id/VALHALLAgyig/,DK,False,7325.0,8630,,76561198003885423
103,43642982,1031,,https://steamcommunity.com/id/okonHD/,PL,False,3176.0,3536,,76561198003908710
104,43772141, Zethsuei,,https://steamcommunity.com/id/zethsuei/,,False,3974.0,4033,,76561198004037869
105,43976568,RiceCooker,,https://steamcommunity.com/profiles/76561198004242296/,CA,False,4723.0,5319,2487,76561198004242296
106,44203190,Gethory,,https://steamcommunity.com/id/Gethory/,,False,3537.0,3415,,76561198004468918
107,44447459,o mascara,,https://steamcommunity.com/id/FuzzydaCNB/,,False,5033.0,5421,1940,76561198004713187
108,44496803,izzo,,https://steamcommunity.com/id/izzopl/,PL,False,3317.0,3079,,76561198004762531
109,44544729,blank,,https://steamcommunity.com/id/SGLeroy/,CA,False,5199.0,6687,2450,76561198004810457
110,44603256,guipepe_420,,https://steamcommunity.com/id/guipepe/,,False,4919.0,5949,556,76561198004868984
111,44604531,linkfox,,https://steamcommunity.com/profiles/76561198004870259/,AR,False,4685.0,5168,2246,76561198004870259
112,46398245,jawny,,https://steamcommunity.com/id/mjawn/,,False,4838.0,5117,4564,76561198006663973
113,47434686,LoA,,https://steamcommunity.com/id/Electa/,,False,8008.0,8085,44,76561198007700414
114,47501114,Steindaler,,https://steamcommunity.com/id/Steinadler1088/,DE,False,3372.0,3392,,76561198007766842
115,47508363,Womber,,https://steamcommunity.com/profiles/76561198007774091/,,False,5777.0,6958,2407,76561198007774091
116,47837062,Trexeth,,https://steamcommunity.com/id/trexeth/,,False,3881.0,3603,,76561198008102790
117,48234616,Light,,https://steamcommunity.com/id/2512121/,CH,False,4890.0,6427,1884,76561198008500344
118,48681338,N3R0,,https://steamcommunity.com/id/skorbi/,DE,False,3106.0,,,76561198008947066
119,48739453,BafiK,,https://steamcommunity.com/id/bafik07/,UA,False,4606.0,4574,4985,76561198009005181
120,49317728,Kyle,,https://steamcommunity.com/id/kfree/,US,False,6400.0,,499,76561198009583456
121,49769407,NACHFIN,,https://steamcommunity.com/id/nachfin/,RU,False,4840.0,4842,1562,76561198010035135
122,49849992,dH,,https://steamcommunity.com/id/wherewestarted/,,False,4965.0,6763,397,76561198010115720
123,49896820,Kaito,,https://steamcommunity.com/profiles/76561198010162548/,DE,False,6041.0,6095,823,76561198010162548
124,50050664,FlyingNightmare,,https://steamcommunity.com/id/MrFlyingNightmare/,US,False,4673.0,5218,2209,76561198010316392
125,50237563,eWwe,,https://steamcommunity.com/id/Watch-out/,PL,False,2984.0,,,76561198010503291
126,50580004,Xibbe,,https://steamcommunity.com/profiles/76561198010845732/,SE,False,6879.0,4982,122,76561198010845732
127,50707361,Cajroo,,https://steamcommunity.com/id/cajroo/,KP,False,5028.0,4880,2122,76561198010973089
128,50828662,ZFreek,,https://steamcommunity.com/id/zfreek94/,,False,6892.0,5839,181,76561198011094390
129,51684352,LuLu^^,,https://steamcommunity.com/id/lulushow/,CN,False,5057.0,7501,,76561198011950080
130,51747431,MrCrowley,,https://steamcommunity.com/id/12121122112/,,False,5258.0,6188,4184,76561198012013159
131,51768121,BeeSu,,https://steamcommunity.com/profiles/76561198012033849/,CA,False,4358.0,4011,2594,76561198012033849
132,52309044,MYSmoon,,https://steamcommunity.com/id/MYSmoon/,RU,False,6513.0,7223,201,76561198012574772
133,52406002,CURRY,,https://steamcommunity.com/profiles/76561198012671730/,CZ,False,6564.0,6892,264,76561198012671730
134,52743236,BILLY,,https://steamcommunity.com/profiles/76561198013008964/,,False,3068.0,,,76561198013008964
135,52781082,MasterRisk,,https://steamcommunity.com/id/masterrisk/,DK,False,6149.0,,782,76561198013046810
136,53178236,Sedoy,,https://steamcommunity.com/id/123125455654/,RU,False,5761.0,7870,243,76561198013443964
137,53242962,Balard,,https://steamcommunity.com/id/Balard/,CL,False,4617.0,,,76561198013508690
138,53722536,S a n t a n A,,https://steamcommunity.com/profiles/76561198013988264/,MX,False,4125.0,4642,,76561198013988264
139,53740474,spag,,https://steamcommunity.com/id/spaggo/,AU,False,4928.0,5486,795,76561198014006202
140,54151884,TANNER,,https://steamcommunity.com/id/animeprofilepictureanonymous/,GB,False,6464.0,6669,194,76561198014417612
141,54580962,iNSaNiA,,https://steamcommunity.com/profiles/76561198014846690/,SE,False,7378.0,6989,177,76561198014846690
142,55043639,L30,,https://steamcommunity.com/profiles/76561198015309367/,US,False,4006.0,4003,1815,76561198015309367
143,55649904,Mambos,,https://steamcommunity.com/profiles/76561198015915632/,CZ,False,6230.0,8050,416,76561198015915632
144,56029361,Asmodium,,https://steamcommunity.com/id/blaymefear/,KG,False,5441.0,7157,3430,76561198016295089
145,56132842,Remia,,https://steamcommunity.com/id/shinico/,CA,False,5651.0,5651,233,76561198016398570
146,57942148,ZIGZAG,,https://steamcommunity.com/id/z1gizag322/,RU,False,2655.0,,,76561198018207876
147,58216541,Daftphére,,https://steamcommunity.com/id/Daftphere/,FI,False,4695.0,7213,1145,76561198018482269
148,58376072,Captain_Stanhope,,https://steamcommunity.com/id/Captain_Stanhope/,GB,False,3588.0,3608,,76561198018641800
149,58429537,LionaX,,https://steamcommunity.com/profiles/76561198018695265/,,False,5980.0,3948,58,76561198018695265
150,58430323,ginoblade,,https://steamcommunity.com/id/ginoblade/,,False,3785.0,3746,,76561198018696051
151,58513047,Supream^,,https://steamcommunity.com/id/supreamdota/,CZ,False,6880.0,8705,72,76561198018778775
152,59273184,BrayaNt`,,https://steamcommunity.com/id/BrayaNt1219/,MY,False,6412.0,7260,313,76561198019538912
153,59381601,BBTM,,https://steamcommunity.com/profiles/76561198019647329/,CA,False,4307.0,4782,,76561198019647329
154,59463394,Leostyle- ,,https://steamcommunity.com/id/jkpoPwOmbeAtz/,,False,6785.0,7611,79,76561198019729122
155,59752811,Bloody Nine,,https://steamcommunity.com/id/B9dota/,,False,6021.0,6928,56,76561198020018539
156,60028881,Player 1 ,,https://steamcommunity.com/id/alecGrunt/,ZA,False,1206.0,,,76561198020294609
157,60943014,jabbz,,https://steamcommunity.com/id/jabbz13/,DE,False,6216.0,7224,339,76561198021208742
158,61130075,Enough,,https://steamcommunity.com/id/e_nough/,US,False,5454.0,7571,237,76561198021395803
159,62159682,112,,https://steamcommunity.com/profiles/76561198022425410/,FR,False,2386.0,2044,,76561198022425410
160,62533910,Exotic_Deer,,https://steamcommunity.com/profiles/76561198022799638/,PL,False,6815.0,7963,304,76561198022799638
161,63084395,toyomaru,,https://steamcommunity.com/id/toyomarudoto/,JP,False,5431.0,6221,438,76561198023350123
162,63703276,goddam,,https://steamcommunity.com/id/godd4m/,KZ,False,6371.0,6666,356,76561198023969004
163,64050796,TryhardPanda,,https://steamcommunity.com/id/TMPanda/,NL,False,4331.0,4319,,76561198024316524
164,64163607,ZeRo,,https://steamcommunity.com/profiles/76561198024429335/,RU,False,5069.0,4819,2298,76561198024429335
165,64202601,Flown Ciesta,,https://steamcommunity.com/profiles/76561198024468329/,JP,False,4294.0,3796,4298,76561198024468329
166,64444715,Tipek,,https://steamcommunity.com/profiles/76561198024710443/,CZ,False,6129.0,7443,365,76561198024710443
167,64914621,Flameshock,,https://steamcommunity.com/id/daggo145/,MX,False,5041.0,4415,493,76561198025180349
168,65269963,slime 🐍,,https://steamcommunity.com/id/maaaaaikl/,RU,False,2848.0,3024,,76561198025535691
169,65674469,†Rc,,https://steamcommunity.com/id/31232143242342344/,BR,False,6436.0,,460,76561198025940197
170,65812750,popotter,,https://steamcommunity.com/profiles/76561198026078478/,BO,False,4415.0,3385,,76561198026078478
171,66228684,SlashStrike,,https://steamcommunity.com/id/SlashStrike/,BG,False,5846.0,7250,362,76561198026494412
172,66416377,W11luS,,https://steamcommunity.com/profiles/76561198026682105/,FI,False,4511.0,5108,,76561198026682105
173,66598119,Tudi,,https://steamcommunity.com/profiles/76561198026863847/,,False,6531.0,7370,152,76561198026863847
174,66620961,EcNart-,,https://steamcommunity.com/id/ecnartx/,UA,False,6581.0,7283,545,76561198026886689
175,67119389,Lucky16i,,https://steamcommunity.com/id/1456467865/,CA,False,5357.0,6020,1295,76561198027385117
176,67428263,Jano,,https://steamcommunity.com/profiles/76561198027693991/,MX,False,5915.0,7005,132,76561198027693991
177,67893845,Koyaanisqatsi,,https://steamcommunity.com/id/harodihg/,US,False,5734.0,5791,521,76561198028159573
178,68007361,Muf,,https://steamcommunity.com/id/mufcz/,CZ,False,6251.0,7419,250,76561198028273089
179,68254582,tv/monza1337,,https://steamcommunity.com/id/23monza/,RU,False,5815.0,7750,3566,76561198028520310
180,68272131,miss,,https://steamcommunity.com/id/betep214/,RU,False,5908.0,6978,543,76561198028537859
181,68709354,Dolph,,https://steamcommunity.com/profiles/76561198028975082/,CA,False,5469.0,5023,763,76561198028975082
182,69594408,ck,,https://steamcommunity.com/profiles/76561198029860136/,CH,False,5636.0,5746,915,76561198029860136
183,69602973,Madkingz,,https://steamcommunity.com/profiles/76561198029868701/,DK,False,5790.0,7742,313,76561198029868701
184,70388657,Dendi,,https://steamcommunity.com/id/DendiQ/,UA,False,6406.0,7919,833,76561198030654385
185,70558570,Framil,,https://steamcommunity.com/id/Fram1l/,QA,False,4621.0,4744,3619,76561198030824298
186,70663093,wolf,,https://steamcommunity.com/id/waitandbl33d/,,False,5558.0,6350,586,76561198030928821
187,70673409,qzxuan,,https://steamcommunity.com/profiles/76561198030939137/,CA,False,6611.0,7016,184,76561198030939137
188,70917469,dSa,,https://steamcommunity.com/id/asddsaaasdsadsasadsa/,RU,False,5748.0,5598,964,76561198031183197
189,71266407,H1j4ck,,https://steamcommunity.com/id/higuinh/,,False,5861.0,6859,120,76561198031532135
190,71824981,Mugen,,https://steamcommunity.com/profiles/76561198032090709/,,False,5197.0,6255,1691,76561198032090709
191,71869498,Luft,,https://steamcommunity.com/id/Luftmeister/,DE,False,6448.0,8085,529,76561198032135226
192,72156367,ufir,,https://steamcommunity.com/profiles/76561198032422095/,,False,6369.0,7317,419,76561198032422095
193,72312627,MATUMBAMAN,,https://steamcommunity.com/id/pjlaz/,,False,7585.0,7178,12,76561198032578355
194,72980267,ALastoR,,https://steamcommunity.com/id/Chikebovich/,RU,False,3506.0,3665,,76561198033245995
195,73401082,Dukalis,,https://steamcommunity.com/id/dukalisdota/,RU,False,6017.0,4580,266,76561198033666810
196,73562326,zai,,https://steamcommunity.com/id/zai46/,SE,False,7585.0,,55,76561198033828054
197,74378317,Flapjack,,https://steamcommunity.com/id/dontletthenightmaresbite/,PE,False,5522.0,6574,381,76561198034644045
198,75241544,Astrowski,,https://steamcommunity.com/profiles/76561198035507272/,,False,3532.0,,,76561198035507272
199,75285376,FoeBus,,https://steamcommunity.com/id/adadeo/,CZ,False,3903.0,,,76561198035551104
200,75390186,Barry,,https://steamcommunity.com/profiles/76561198035655914/,SG,False,6494.0,7003,213,76561198035655914
201,75391698,Baker,,https://steamcommunity.com/id/Sjrbaker/,US,False,4055.0,4679,,76561198035657426
202,75438820,Storoh,,https://steamcommunity.com/id/Storoh/,YE,False,5545.0,7051,4695,76561198035704548
203,75750590,j4,,https://steamcommunity.com/profiles/76561198036016318/,,False,6115.0,7481,806,76561198036016318
204,76173488,MJW,,https://steamcommunity.com/profiles/76561198036439216/,,False,5211.0,,182,76561198036439216
205,76510612,DOOMbunni,,https://steamcommunity.com/profiles/76561198036776340/,ZA,False,5331.0,5012,1517,76561198036776340
206,77212972,LordSexMachine,,https://steamcommunity.com/id/lenlordymb/,,False,3359.0,3964,,76561198037478700
207,77405809,Momonga,,https://steamcommunity.com/profiles/76561198037671537/,RU,False,4178.0,4209,4902,76561198037671537
208,77490514,Boxi,,https://steamcommunity.com/profiles/76561198037756242/,SE,False,7461.0,7777,73,76561198037756242
209,77804463,Nobody,,https://steamcommunity.com/id/headdkill/,RU,False,4078.0,4137,,76561198038070191
210,78649156,Löllö,,https://steamcommunity.com/id/prolollo/,FI,False,4477.0,,4959,76561198038914884
211,78651939,Tirs,,https://steamcommunity.com/id/tirsistris/,RU,False,5976.0,7717,309,76561198038917667
212,78851081,7hezus,,https://steamcommunity.com/id/7hezus/,BR,False,3120.0,2790,,76561198039116809
213,78937420,PerTzo,,https://steamcommunity.com/profiles/76561198039203148/,DE,False,6013.0,6867,1547,76561198039203148
214,79002648,ParasiteTM,,https://steamcommunity.com/id/ParasyteTM/,IN,False,5000.0,6107,190,76561198039268376
215,79247165,Dark,,https://steamcommunity.com/id/darkdotaxd/,,False,4956.0,4904,442,76561198039512893
216,79377767,Nabiwka,,https://steamcommunity.com/profiles/76561198039643495/,CA,False,5277.0,6218,2907,76561198039643495
217,79589986,BLIND,,https://steamcommunity.com/id/79589986/,KZ,False,4183.0,3817,4901,76561198039855714
218,79652303,VLBrezzz,,https://steamcommunity.com/id/21242728/,BY,False,2791.0,,,76561198039918031
219,79809603,kickeed,,https://steamcommunity.com/id/kickeeed/,RU,False,6172.0,6175,219,76561198040075331
220,79818006,Justus,,https://steamcommunity.com/profiles/76561198040083734/,US,False,5945.0,7472,273,76561198040083734
221,79922175,AlienManaBanana,,https://steamcommunity.com/id/AlienManaBanana/,US,False,6032.0,7080,147,76561198040187903
222,80649778,Rurikido,,https://steamcommunity.com/profiles/76561198040915506/,,False,4115.0,,,76561198040915506
223,81306398,KJ,,https://steamcommunity.com/id/KingJungles/,,False,6241.0,6579,330,76561198041572126
224,81475303,Yamsun,,https://steamcommunity.com/id/yamsun/,US,False,6048.0,6297,19,76561198041741031
225,81481903,tnt,,https://steamcommunity.com/profiles/76561198041747631/,,False,6267.0,7239,321,76561198041747631
226,81781722,Endure,,https://steamcommunity.com/id/pfengd/,US,False,4922.0,6111,462,76561198042047450
227,81852496,Afoninje,,https://steamcommunity.com/profiles/76561198042118224/,RU,False,6974.0,9007,148,76561198042118224
228,82070100,LordBuddel,,https://steamcommunity.com/profiles/76561198042335828/,DE,False,2582.0,2011,,76561198042335828
229,82133498,Crazy,,https://steamcommunity.com/profiles/76561198042399226/,,False,4404.0,,,76561198042399226
230,82262664,KuroKy,,https://steamcommunity.com/id/kurokykky/,DE,False,8067.0,,,76561198042528392
231,82305765,velheor,,https://steamcommunity.com/id/velheor7/,RU,False,6685.0,6704,85,76561198042571493
232,82327674,Faith,,https://steamcommunity.com/id/382120427/,CA,False,6165.0,7363,74,76561198042593402
233,82507234,Azer_Chai,,https://steamcommunity.com/profiles/76561198042772962/,RU,False,4338.0,,,76561198042772962
234,82546205,Rice Boi,,https://steamcommunity.com/profiles/76561198042811933/,DJ,False,4669.0,4476,1260,76561198042811933
235,82630959,xFreedom,,https://steamcommunity.com/id/xfreedomdota/,SG,False,5275.0,,384,76561198042896687
236,82973375,Dan Backslide,,https://steamcommunity.com/profiles/76561198043239103/,US,False,2795.0,,,76561198043239103
237,83003439,Gabalus,,https://steamcommunity.com/id/gabalus/,RU,False,3255.0,,,76561198043269167
238,83155409,LeJonJon,,https://steamcommunity.com/id/LULthan/,,False,2942.0,,,76561198043421137
239,83515709,iLostThis,,https://steamcommunity.com/id/oorosco/,US,False,4688.0,5031,2864,76561198043781437
240,83543346,blitvar,,https://steamcommunity.com/profiles/76561198043809074/,UG,False,4614.0,5115,4721,76561198043809074
241,83601826,w,,https://steamcommunity.com/profiles/76561198043867554/,,False,5057.0,5737,1006,76561198043867554
242,83633790,Tricepz,,https://steamcommunity.com/profiles/76561198043899518/,US,False,5027.0,4855,472,76561198043899518
243,83867257,Pingvincek,,https://steamcommunity.com/profiles/76561198044132985/,,False,5977.0,6891,72,76561198044132985
244,84021752,PiscoSour.Young,,https://steamcommunity.com/id/sagitarioxd75/,CL,False,4341.0,3646,3184,76561198044287480
245,84065480,SacRi,,https://steamcommunity.com/profiles/76561198044331208/,MY,False,5482.0,5527,504,76561198044331208
246,84271002,Fewy,,https://steamcommunity.com/id/fewyman/,,False,6076.0,7067,463,76561198044536730
247,84304424,zhul,,https://steamcommunity.com/id/zhulecek/,,False,3872.0,,,76561198044570152
248,84385735,Kyzko,,https://steamcommunity.com/profiles/76561198044651463/,CA,False,6005.0,6011,825,76561198044651463
249,84390306,Luci,,https://steamcommunity.com/id/DennyIshutin/,PT,False,4740.0,5038,1908,76561198044656034
250,84429681,Moo,,https://steamcommunity.com/profiles/76561198044695409/,US,False,6936.0,8619,8,76561198044695409
251,84620251,apolo_g,,https://steamcommunity.com/profiles/76561198044885979/,RU,False,2955.0,3000,,76561198044885979
